en,fr,it,de,es,ko,kana
A medicine that can optimally raise the maximum PP of a single move that has been learned by the target Pokémon.,Augmente sensiblement les PP max d’une capacité sélectionnée.,Porta al limite i PP massimi di una mossa a scelta tra quelle conosciute dal Pokémon.,Maximiert die Anzahl der AP einer Attacke eines Pokémon.,Aumenta hasta el límite los PP máximos del movimiento elegido de un Pokémon.,기억하고 있는 기술 중 1개의 PP 최대치를 최고까지 올린다.,おぼえている　わざのうち １つの　ＰＰの　さいだいちを さいこうまで　あげる。
The Old Chateau’s hidden specialty. It can be used once to heal all the status conditions of a Pokémon.,Une spécialité du Vieux Château. Elle soigne tous les problèmes de statut d’un Pokémon.,Specialità segreta dell’Antico Château. Cura tutti i problemi di stato di un Pokémon.,Eine gut versteckte Spezialität aus Ewigenau. Sie behebt alle Statusprobleme eines Pokémon.,Especialidad de la Vieja Mansión. Cura todos los problemas de estado de un Pokémon.,영원시티의 숨은 명물. 포켓몬 1마리의 상태 이상을 모두 회복한다.,ハクタイの　かくれた　めいぶつ。 ポケモン　１ひきの　じょうたいの いじょうを　すべて　かいふくする。
An item that prevents stat reduction among the Trainer’s party Pokémon for five turns after it is used in battle.,Empêche la baisse des stats de tous les Pokémon de l’équipe pendant cinq tours.,"Per cinque turni dopo l’uso, evita che le statistiche dei Pokémon della squadra dell’Allenatore diminuiscano.",Eine mögliche Statusveränderung der Pokémon im Team wird für 5 Runden verhindert.,Evita que bajen las características del equipo Pokémon durante cinco turnos.,배틀 중 5턴 동안 같은 편의 능력을 떨어뜨리지 않게 하는 도구.,せんとうちゅう　５ターンの　あいだ みかたの　のうりょくを さげられなくする　どうぐ。
An item that raises the critical-hit ratio greatly. It can be used only once and wears off if the Pokémon is withdrawn.,Augmente fortement le taux de critique. Utilisable une seule fois. L’effet disparaît si le Pokémon est retiré.,Aumenta la probabilità di sferrare brutti colpi. Si può usare una sola volta e l’effetto svanisce se il Pokémon è sostituito.,Hebt einmalig die Volltrefferquote des Pokémon im Kampf stark an. Die Wirkung endet mit dem Austausch des Pokémon.,"Aumenta el índice de golpe crítico en combate. Solo se puede usar una vez y, al cambiar de Pokémon, el efecto desaparece.",급소 명중률이 크게 올라간다. 한 번밖에 쓸 수 없다. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,きゅうしょりつが　おおきく　あがる。 いちどしか　つかうことが　できない。 ひっこめると　もとに　もどる。
An item that sharply boosts the Attack stat of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup l’Attaque pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto l’Attacco di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt den Angriffs-Wert eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho el Ataque en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 공격을 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの こうげきを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
An item that sharply boosts the Defense stat of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup la Défense pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto la Difesa di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt den Verteidigungs-Wert eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho la Defensa en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 방어를 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの ぼうぎょを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
An item that sharply boosts the Speed stat of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup la Vitesse pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto la Velocità di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt den Initiative-Wert eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho la Velocidad en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 스피드를 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの すばやさを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
An item that sharply boosts the accuracy of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup la Précision pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto la precisione di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt die Genauigkeit eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho la Precisión en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 명중률을 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの めいちゅうを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
An item that sharply boosts the Sp. Atk stat of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup l’Attaque Spéciale pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto l’Attacco Speciale di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt den Spezial-Angriff eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho el Ataque Especial en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 특수공격을 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの とくこうを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
An item that sharply boosts the Sp. Def stat of a Pokémon during a battle. It wears off once the Pokémon is withdrawn.,Augmente beaucoup la Défense Spéciale pendant un combat. L’effet disparaît si le Pokémon est retiré.,Aumenta di molto la Difesa Speciale di un Pokémon in una lotta. L’effetto svanisce se il Pokémon è sostituito.,Hebt die Spezial-Verteidigung eines Pokémon im Kampf stark an. Die Wirkung wird mit dem Austausch des Pokémon beendet.,"Aumenta mucho la Defensa Especial en combate. Al cambiar de Pokémon, el efecto desaparece.",배틀 중인 포켓몬의 특수방어를 크게 올리는 도구. 포켓몬을 볼에 넣어버리면 원래대로 되돌아간다.,せんとうちゅうの　ポケモンの とくぼうを　おおきく　あげる　どうぐ。 ひっこめると　もとに　もどる。
A doll that attracts the attention of a Pokémon. It guarantees escape from any battle with wild Pokémon.,Une poupée qui attire les Pokémon. Permet de s’enfuir d’un combat contre un Pokémon sauvage.,Bambola che attrae i Pokémon. È utile per fuggire dalla lotta con Pokémon selvatici.,Eine hübsche Puppe. Sie ermöglicht die Flucht im Kampf gegen wilde Pokémon.,Un muñeco que atrae a los Pokémon. Es útil para huir de un combate contra un Pokémon salvaje.,포켓몬의 관심을 끄는 도구. 야생 포켓몬과의 배틀에서 반드시 도망칠 수 있다.,ポケモンの　きを　ひかせる　どうぐ。 やせいポケモンとの　せんとうから ぜったいに　にげられる。
A toy that attracts the attention of a Pokémon. It guarantees escape from any battle with wild Pokémon.,Un objet qui attire les Pokémon. Permet de s’enfuir d’un combat contre un Pokémon sauvage.,Strumento che attrae i Pokémon. È utile per fuggire dalla lotta con Pokémon selvatici.,Ein hübsches Item. Es ermöglicht die Flucht im Kampf gegen wilde Pokémon.,Un objeto que atrae a los Pokémon. Es útil para huir de un combate contra un Pokémon salvaje.,포켓몬의 관심을 끄는 도구. 야생 포켓몬과의 배틀에서 반드시 도망칠 수 있다.,ポケモンの　きを　ひかせる　どうぐ。 やせいポケモンとの　せんとうから ぜったいに　にげられる。
A flute made from blue glass that awakens sleeping Pokémon.,Un jouet en forme de flûte en verre bleu. Réveille un Pokémon endormi.,Flauto fatto di vetro blu. Ha il potere di risvegliare i Pokémon addormentati.,Eine Spielzeugflöte aus blauem Glas. Weckt ein schlafendes Pokémon auf.,Una flauta de cristal azul cuyas notas despiertan a un Pokémon del sueño.,파란 유리로 만들어진 피리. 잠듦 상태를 회복한다.,あおいガラスで　できた　ふえ。 ねむり　じょうたいを かいふくする。
A flute made from yellow glass that snaps Pokémon out of confusion.,Un jouet en forme de flûte en verre jaune. Soigne la confusion.,Flauto fatto di vetro giallo. Ha il potere di guarire dalla confusione.,Eine Spielzeugflöte aus gelbem Glas. Heilt Verwirrung.,Una flauta de cristal amarillo cuyas notas sacan a un Pokémon de la confusión.,노란 유리로 만들어진 피리. 혼란 상태를 회복한다.,きいろのガラスで　できた　ふえ。 こんらん　じょうたいを かいふくする。
A flute made from red glass that snaps Pokémon out of infatuation.,Un jouet en forme de flûte en verre rouge. Annule l’effet du statut attraction.,Flauto fatto di vetro rosso. Ha il potere di guarire dall’infatuazione.,Eine Spielzeugflöte aus rotem Glas. Heilt Anziehung.,Una flauta de cristal rojo cuyas notas vuelven en sí a un Pokémon enamorado.,빨간 유리로 만들어진 피리. 헤롱헤롱 상태를 회복한다.,あかいガラスで　できた　ふえ。 メロメロ　じょうたいを かいふくする。
A flute made from black glass. It makes it easier to encounter strong Pokémon in the place you use it.,Un jouet en forme de flûte en verre noir. Augmente les chances de rencontrer des Pokémon sauvages forts là où l’on en joue.,Flauto fatto di vetro nero. Aumenta le probabilità di incontrare Pokémon forti nell’area in cui viene usato.,"Eine Spielzeugflöte aus schwarzem Glas. Erhöht am Einsatzort die Wahrscheinlichkeit, starken wilden Pokémon zu begegnen.",Una flauta de cristal negro cuyas notas atraen a Pokémon salvajes más fuertes al lugar en el que se usa.,검은 유리로 만들어진 피리. 사용한 장소에서 강한 포켓몬과 만나기 쉬워진다.,くろいガラスで　できた　ふえ。 つかった　ばしょで　つよいポケモンと そうぐう　しやすくなる。
A flute made from white glass. It makes it easier to encounter weak Pokémon in the place you use it.,Un jouet en forme de flûte en verre blanc. Augmente les chances de rencontrer des Pokémon sauvages faibles là où l’on en joue.,Flauto fatto di vetro bianco. Aumenta le probabilità di incontrare Pokémon deboli nell’area in cui viene usato.,"Eine Spielzeugflöte aus weißem Glas. Erhöht am Einsatzort die Wahrscheinlichkeit, schwachen wilden Pokémon zu begegnen.",Una flauta de cristal blanco cuyas notas atraen a Pokémon salvajes más débiles al lugar en el que se usa.,하얀 유리로 만들어진 피리. 사용한 장소에서 약한 포켓몬과 만나기 쉬워진다.,しろいガラスで　できた　ふえ。 つかった　ばしょで　よわいポケモンと そうぐう　しやすくなる。
